Objective loss,KLD
-32636.8,-0.00590244
-32636.4,-0.00324004
-32644.4,-0.00197376
-32637.3,-0.00323812
-32640.5,-0.00505659
-32639.9,-0.00190876
-32634.1,-0.00278392
-32640.7,-0.00196114
-32640.2,-0.00268242
-32639.1,-0.00431992
-32643.7,-0.0101321
-32642.2,-0.0173582
-32642.9,-0.00864077
-32641.9,-0.0569987
-32640.7,-0.0381095
-32634.5,-0.014482
-32638.8,-0.00854736
-32641.1,-0.00498691
-32634.8,-0.00423765
-32635.8,-0.00606157
-32638.2,-0.00347339
-32642.1,-0.00467477
-32632.7,-0.00320093
-32644.7,-0.00450237
-32638.8,-0.00894787
-32639.2,-0.00721551
-32640.0,-0.00361718
-32641.3,-0.00268393
-32635.0,-0.00312005
-32639.1,-0.00569193
-32638.1,-0.0193408
-32639.7,-0.0415918
-32642.4,-0.0211316
-32640.9,-0.00862822
-32640.0,-0.00551459
-32634.5,-0.00255895
-32637.2,-0.000982043
-32637.7,-0.00121014
-32637.8,-0.0008022
-32642.2,-0.00174079
-32640.3,-0.00217231
-32639.3,-0.00351002
-32639.2,-0.00947777
-32638.7,-0.0272602
-32641.1,-0.0343636
-32638.4,-0.00780803
-32640.1,-0.00536992
-32636.9,-0.0104554
-32634.9,-0.0089094
-32645.0,-0.00412094
-32637.5,-0.00299336
-32640.4,-0.001106
-32637.8,-0.00394683
-32639.1,-0.0147636
-32638.8,-0.0127734
-32638.9,-0.00421304
-32644.9,-0.0318265
-32638.5,-0.00778156
-32643.9,-0.0100857
-32638.1,-0.00494509
-32643.6,-0.00474838
-32642.3,-0.0190739
-32635.8,-0.0252068
-32636.0,-0.0125599
-32639.4,-0.00597414
-32638.4,-0.010726
-32638.3,-0.0334617
-32639.7,-0.00528004
-32643.3,-0.00489665
-32632.2,-0.00461237
-32638.5,-0.00304886
-32639.3,-0.00724937
-32638.1,-0.0090216
-32632.3,-0.0116742
-32637.9,-0.00762346
-32639.0,-0.00320597
-32640.8,-0.00375008
-32641.8,-0.00906378
-32636.4,-0.0645583
-32643.1,-0.0567359
-32644.4,-0.0356675
-32635.8,-0.0128741
-32643.7,-0.0168995
-32641.2,-0.00870714
-32638.0,-0.00186687
-32633.2,-0.0012988
-32640.7,-0.000886898
-32636.1,-0.0159054
-32638.2,-0.0238061
-32637.3,-0.0133873
-32642.1,-0.00602209
-32633.1,-0.00706799
-32637.5,-0.00935947
-32644.3,-0.0047827
-32634.1,-0.00414084
-32643.3,-0.0076409
-32635.6,-0.0113645
-32639.1,-0.0117246
-32637.9,-0.00888245
